brand,cpu_type,cpu_speed,max_cpu_speed,num_core,num_thread,cached_cpu,gpu_type,ram_type,ram,max_ram,ram_speed,storage,screen_size,resolution,scan_frequency,webcam,sd_slot,material,battery,os,audio_tech,bluetooth_tech,wifi_tech,weight,thickness,width,length,released,has_lightning,has_thundebolt,has_touchscreen,has_fingerprint,has_camera_lock,has_180_degree,has_face_id,has_antiglare,saved_percent,saved_money,new_warranty,used_warranty,new_price,used_price,ppi
HP,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,8.0,32.0,3200.0,512.0,15.6,1920 x 1080,60.0,HD,Micro SD,Kim loại,41,Windows,Bang & Olufsen,5.0,Wi-Fi 5,1.677,17.9,234.0,360.2,2021.0,0,0,,0,0,0,0,1,13.0,2500000.0,12,8.5,18990000.0,16490000.0,141.21199808219862
HP,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,8.0,32.0,3200.0,256.0,15.6,1920 x 1080,60.0,HD,Micro SD,Kim loại,41,Windows,Bang & Olufsen,5.0,Wi-Fi 5,1.682,17.9,234.0,360.2,2021.0,0,0,,0,0,0,0,1,13.0,2370000.0,12,8.5,17990000.0,15620000.0,141.21199808219862
HP,i3,2.0,3.7,4.0,8.0,8.0,Intel,DDR4,4.0,32.0,3200.0,512.0,15.6,1920 x 1080,60.0,HD,Micro SD,Kim loại,41,Windows,Bang & Olufsen,5.0,Wi-Fi 5,1.682,17.9,234.0,360.2,2021.0,0,0,,0,0,0,0,1,12.0,2010000.0,12,9.0,15790000.0,13780000.0,141.21199808219862
HP,i3,2.0,3.7,4.0,8.0,8.0,Intel,DDR4,4.0,32.0,3200.0,256.0,15.6,1920 x 1080,60.0,HD,Micro SD,Kim loại,41,Windows,Bang & Olufsen,5.0,Wi-Fi 5,1.682,17.9,234.0,360.2,2021.0,0,0,,0,0,0,0,1,12.0,1890000.0,12,9.0,14890000.0,13000000.0,141.21199808219862
HP,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA GTX,DDR4,8.0,32.0,2933.0,512.0,15.6,1920 x 1080,,HD,SD,Nhựa,52.5,Windows,Bang & Olufsen,5.0,Wi-Fi 6,2.23,23.4,256.0,360.0,2021.0,1,0,,0,0,0,0,1,,28990000.0,12,6.5,28990000.0,23920000.0,141.21199808219862
HP,i7,2.2,5.0,8.0,16.0,16.0,NVIDIA GTX,DDR4,8.0,32.0,3200.0,512.0,16.1,1920 x 1080,60.0,HD,SD,Nhựa,52.5,Windows,Bang & Olufsen,5.0,Wi-Fi 6,2.35,23.5,262.5,370.0,2020.0,1,0,,0,0,0,0,1,,,12,7.5,,26120000.0,136.82653230324834
HP,i7,2.8,4.7,,,,Intel,DDR4,8.0,32.0,3200.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,43,Windows,Bang & Olufsen,5.0,Wi-Fi 5,1.65,19.0,221.0,324.0,2020.0,0,0,Có,1,0,0,0,0,,,12,5.0,,18150000.0,157.3505121487356
HP,i3,3.0,4.1,,,,Intel,DDR4,4.0,32.0,3200.0,512.0,14.0,1366 x 768,,HD,Micro SD,Nhựa,45,Windows,HP Audio Boost,5.0,Wi-Fi 6,1.38,19.9,213.9,321.9,2020.0,1,0,,1,0,0,0,1,11.0,1660000.0,12,10.0,14090000.0,12430000.0,111.93520355955211
HP,i5,1.6,3.9,,,,Intel,DDR4,4.0,16.0,2666.0,1024.0,13.3,1366 x 768,,HD,SD,Kim loại,,Windows,Realtek,5.0,Wi-Fi 5,1.52,18.0,230.9,308.6,2019.0,1,0,,1,0,0,0,1,,,12,3.0,,13890000.0,117.82653006268643
HP,i5,1.6,3.9,,,,Intel,DDR4,4.0,16.0,2666.0,256.0,13.3,1366 x 768,,HD,SD,Kim loại,,Windows,Realtek,,,1.45,18.0,230.9,308.6,2019.0,1,0,,1,0,0,0,1,,,12,6.0,,14920000.0,117.82653006268643
HP,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,4.0,32.0,3200.0,512.0,14.0,1920 x 1080,60.0,HD,Micro SD,Nhựa,45,Windows,HP Audio Boost,5.0,Wi-Fi 6,1.38,19.9,213.9,321.9,2021.0,1,0,,1,0,1,0,1,10.0,2210000.0,12,11.0,20290000.0,18080000.0,157.3505121487356
HP,i3,3.0,4.1,2.0,4.0,6.0,Intel,DDR4,4.0,32.0,3200.0,256.0,15.6,1366 x 768,,HD,Micro SD,Kim loại,45,Windows,Realtek,5.0,Wi-Fi 6,1.725,19.9,233.9,359.4,2020.0,1,0,,1,0,0,0,0,,,12,10.5,,12930000.0,100.45466986113651
HP,i7,1.8,4.6,,,,Intel,DDR4,8.0,,2400.0,256.0,13.3,1920 x 1080,,HD,,Kim loại,,Windows,Bang & Olufsen,,,1.32,14.5,217.9,308.8,,1,0,Có,1,0,0,0,0,,,12,6.0,,36370000.0,165.6321180513006
HP,i5,1.6,4.2,4.0,8.0,6.0,NVIDIA Quadro,DDR4,8.0,,2666.0,256.0,14.0,1920 x 1080,60.0,HD,,Kim loại,56,Windows,Bang & Olufsen,5.0,Wi-Fi 6,1.41,17.9,214.6,323.0,2020.0,0,1,,1,0,0,0,1,,,12,3.0,,26120000.0,157.3505121487356
HP,i7,1.8,4.9,,,,NVIDIA Quadro,DDR4,16.0,,2666.0,512.0,14.0,1920 x 1080,,HD,,Kim loại,,Windows,Bang & Olufsen,5.0,Wi-Fi 6,1.41,17.9,214.6,323.0,2020.0,0,0,,1,0,0,0,1,,,12,4.5,,32380000.0,157.3505121487356
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,8.0,12.0,3200.0,512.0,15.6,1920 x 1080,60.0,HD,SD,Nhựa,38,Windows,Realtek,5.0,Wi-Fi 5,1.65,19.9,236.5,359.2,2021.0,0,0,,0,1,1,0,1,14.0,2690000.0,24,18.5,17990000.0,15300000.0,141.21199808219862
Lenovo,i5,1.6,3.4,,,,Intel,DDR4,4.0,16.0,2133.0,1024.0,15.6,1920 x 1080,,HD,Micro SD,Nhựa,,Windows,Dolby,,,2.2,23.0,260.0,378.0,2018.0,0,0,,0,0,0,0,0,,,12,4.5,,10810000.0,141.21199808219862
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,16.0,,3200.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,44.5,Windows,Realtek,5.1,Wi-Fi 6,1.39,19.9,211.59,321.57,2021.0,1,0,,1,1,0,0,1,20.0,4160000.0,24,12.0,19990000.0,15830000.0,157.3505121487356
Lenovo,i7,2.8,4.7,4.0,8.0,12.0,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,44.5,Windows,Realtek,5.1,Wi-Fi 6,1.39,19.9,211.59,321.57,2021.0,1,0,,1,1,0,0,1,14.0,3420000.0,24,20.5,22990000.0,19570000.0,157.3505121487356
Lenovo,i3,2.1,4.1,,,,Intel,DDR4,8.0,16.0,2666.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,5.0,Wi-Fi 5,1.59,17.9,229.0,328.0,2019.0,1,0,Có,1,0,0,0,0,18.0,,12,3.0,,13340000.0,157.3505121487356
Lenovo,i5,1.6,4.2,,,,Intel,DDR4,8.0,16.0,2666.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,4.2,Wi-Fi 5,1.65,17.9,229.0,328.0,2019.0,1,0,Có,1,0,0,0,0,,,12,3.0,,15310000.0,157.3505121487356
Lenovo,i5,1.0,3.6,,,,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,5.0,Wi-Fi 5,1.5,20.4,218.5,322.6,2020.0,1,0,Có,1,0,0,0,1,,,24,11.5,,14950000.0,157.3505121487356
Lenovo,i5,2.5,4.5,4.0,8.0,8.0,NVIDIA GTX,DDR4,8.0,16.0,2933.0,512.0,15.6,1920 x 1080,120.0,HD,,Nhựa,45,Windows,Dolby,5.0,Wi-Fi 6,2.2,24.9,240.0,351.0,2020.0,1,0,,0,1,0,0,1,15.0,3540000.0,24,18.0,22990000.0,19450000.0,141.21199808219862
Lenovo,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA GTX,DDR4,8.0,16.0,2933.0,512.0,15.6,1920 x 1080,60.0,HD,,Nhựa,45,Windows,Dolby,5.0,Wi-Fi 6,2.2,23.0,240.0,351.0,2020.0,1,0,,0,0,0,0,1,17.0,4230000.0,24,15.5,23990000.0,19760000.0,141.21199808219862
Lenovo,i3,1.2,3.4,,,,Intel,DDR4,4.0,12.0,2666.0,256.0,15.6,1920 x 1080,,VGA,SD,Nhựa,,Windows,Realtek,5.0,Wi-Fi 5,1.79,17.9,245.0,358.0,2019.0,0,0,,0,0,0,0,1,,,12,5.0,,9620000.0,141.21199808219862
Lenovo,i5,1.0,3.6,,,,Intel,DDR4,8.0,12.0,2666.0,512.0,15.6,1920 x 1080,,VGA,SD,Nhựa,,Windows,Realtek,5.0,Wi-Fi 5,1.79,17.9,245.0,358.0,2019.0,0,0,,0,0,0,0,1,,,12,3.0,,12520000.0,141.21199808219862
Lenovo,i3,1.2,3.4,,,,Intel,DDR4,8.0,12.0,2666.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,4.2,Wi-Fi 5,1.6,17.9,230.5,322.7,2019.0,0,0,,0,0,0,0,1,,,12,3.5,,11520000.0,157.3505121487356
Lenovo,i7,1.8,4.9,,,,NVIDIA MX,DDR4,8.0,12.0,2400.0,1024.0,15.6,1920 x 1080,,HD,SD,Kim loại,,Windows,Dolby,4.2,Wi-Fi 5,1.8,16.9,245.0,358.0,2019.0,1,0,,1,0,0,0,1,,,12,3.0,,21290000.0,141.21199808219862
Lenovo,i7,1.3,3.9,,,,Intel,DDR4,8.0,12.0,2666.0,512.0,14.0,1920 x 1080,,VGA,SD,Nhựa,,Windows,Dolby,5.0,Wi-Fi 5,1.6,19.9,241.0,327.1,2020.0,0,0,,0,0,0,0,1,,,24,11.0,,14710000.0,157.3505121487356
Lenovo,i3,1.2,3.4,2.0,4.0,4.0,Intel,DDR4,4.0,12.0,2666.0,512.0,15.6,1920 x 1080,60.0,VGA,SD,Nhựa,35,Windows,Stereo,5.0,Wi-Fi 5,1.85,19.9,253.4,362.2,2020.0,0,0,,0,1,1,0,1,14.0,1880000.0,24,19.0,12990000.0,11110000.0,141.21199808219862
Lenovo,i5,1.0,3.6,,,,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,5.0,Wi-Fi 5,1.52,17.9,211.8,321.7,2020.0,1,0,,1,1,0,0,1,,,24,15.0,,13910000.0,157.3505121487356
Lenovo,i3,1.2,3.4,,,,Intel,DDR4,8.0,,3200.0,512.0,15.6,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,5.0,Wi-Fi 5,1.7,17.9,233.1,356.7,2020.0,1,0,,1,1,0,0,1,,,24,9.5,,11530000.0,141.21199808219862
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,8.0,,3200.0,512.0,15.6,1920 x 1080,60.0,HD,SD,Nhựa,45,Windows,Dolby,5.1,Wi-Fi 6,1.66,17.9,233.13,356.67,2020.0,1,0,,1,1,0,0,1,17.0,3400000.0,24,15.5,19290000.0,15890000.0,141.21199808219862
Lenovo,i3,2.1,4.1,2.0,4.0,4.0,Intel,DDR4,8.0,12.0,2666.0,256.0,14.0,1920 x 1080,60.0,HD,SD,Nhựa,35,Windows,Realtek,5.0,Wi-Fi 5,1.5,19.9,241.0,327.1,2020.0,0,0,,0,1,1,0,1,13.0,1810000.0,24,20.5,13790000.0,11980000.0,157.3505121487356
Lenovo,i3,3.0,4.1,2.0,4.0,6.0,Intel,DDR4,8.0,12.0,3200.0,512.0,15.6,1920 x 1080,60.0,HD,SD,Nhựa,38,Windows,Realtek,5.0,Wi-Fi 5,1.65,19.9,236.5,359.2,2021.0,0,0,,0,1,1,0,1,14.0,2240000.0,24,18.5,14990000.0,12750000.0,141.21199808219862
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,NVIDIA MX,DDR4,8.0,,3200.0,512.0,15.6,1920 x 1080,60.0,HD,SD,Nhựa,57,Windows,Dolby,5.1,Wi-Fi 6,1.66,19.9,233.13,356.67,2020.0,1,0,,1,1,0,0,1,13.0,2920000.0,24,20.0,21490000.0,18570000.0,141.21199808219862
Lenovo,i3,2.1,3.9,,,,Intel,DDR4,8.0,16.0,2133.0,256.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,5.0,Wi-Fi 5,1.6,17.9,229.0,328.0,2019.0,1,0,Có,1,0,0,0,0,,,12,3.0,,12430000.0,157.3505121487356
Lenovo,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA GTX,DDR4,8.0,16.0,2933.0,512.0,15.6,1920 x 1080,120.0,HD,,Nhựa,45,Windows,Dolby,5.0,Wi-Fi 6,2.2,24.9,249.6,359.0,2020.0,1,0,,0,1,0,0,1,18.0,4950000.0,24,18.5,26990000.0,22040000.0,141.21199808219862
Lenovo,i7,1.8,4.6,,,,NVIDIA MX,DDR4,8.0,12.0,2400.0,512.0,15.6,1920 x 1080,,VGA,SD,Nhựa,,Windows,Dolby,4.1,Wi-Fi 5,1.73,19.9,251.4,362.0,2019.0,0,0,,0,0,0,0,1,19.0,,12,3.0,,14920000.0,141.21199808219862
Lenovo,i3,2.1,3.9,,,,Intel,DDR4,8.0,12.0,2400.0,1024.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,,,1.55,17.9,230.5,322.7,2019.0,0,0,,0,0,0,0,1,,,12,6.0,,10140000.0,157.3505121487356
Lenovo,i5,1.6,3.9,,,,NVIDIA MX,DDR4,8.0,12.0,2400.0,1024.0,14.0,1920 x 1080,,HD,SD,Nhựa,,Windows,Dolby,4.2,Wi-Fi 5,1.55,17.9,230.5,322.7,2019.0,0,0,,0,0,0,0,1,,,12,3.0,,13100000.0,157.3505121487356
Lenovo,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA GTX,DDR4,8.0,16.0,2933.0,256.0,15.6,1920 x 1080,120.0,HD,,Nhựa,60,Windows,Harman,5.0,Wi-Fi 6,2.3,23.57,251.4,362.0,2020.0,1,0,,0,0,0,0,1,,,24,13.0,,22760000.0,141.21199808219862
Lenovo,i7,2.2,4.1,,,,NVIDIA GTX,DDR4,8.0,16.0,2666.0,,15.6,1920 x 1080,,,,Nhựa,,Windows,Dolby,4.2,Wi-Fi 5,2.3,23.9,260.0,365.0,2018.0,1,0,,0,0,0,0,0,,,12,3.0,,22920000.0,141.21199808219862
Lenovo,i7,2.8,4.7,4.0,8.0,12.0,Intel,DDR4,8.0,40.0,3200.0,512.0,14.0,1920 x 1080,60.0,HD,SD,Kim loại,45,Windows,Dolby,5.1,Wi-Fi 6,1.4,17.9,218.0,323.0,2020.0,0,1,,1,1,1,0,0,14.0,3290000.0,12,6.5,21990000.0,18700000.0,157.3505121487356
Lenovo,i5,1.0,3.6,,,,Intel,DDR4,8.0,32.0,3200.0,512.0,14.0,1920 x 1080,,HD,SD,Kim loại,,Windows,Dolby,5.0,Wi-Fi 6,1.5,17.9,230.0,326.0,2020.0,0,0,,1,0,0,0,1,,,12,4.5,,13730000.0,157.3505121487356
Lenovo,i7,1.3,3.9,4.0,8.0,8.0,Intel,DDR4,8.0,32.0,3200.0,512.0,14.0,1920 x 1080,,HD,SD,Kim loại,45,Windows,Dolby,5.0,Wi-Fi 5,1.5,17.9,230.0,326.0,2020.0,0,0,,1,0,1,0,1,19.0,,12,3.0,,18290000.0,157.3505121487356
Lenovo,i7,1.8,4.9,,,,Intel,DDR4,8.0,24.0,2666.0,512.0,14.0,1920 x 1080,,HD,SD,Kim loại,,Windows,Dolby,5.0,Wi-Fi 5,1.5,17.9,230.0,326.0,2020.0,0,0,,1,1,0,0,0,16.0,,12,3.0,,17650000.0,157.3505121487356
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,8.0,8.0,4266.0,512.0,14.0,1920 x 1080,,HD,,Kim loại,56,Windows,Dolby,5.1,Wi-Fi 6,1.27,14.9,207.0,322.0,2020.0,1,1,,1,1,1,0,0,14.0,,12,5.5,,16820000.0,157.3505121487356
Lenovo,i7,2.8,4.7,4.0,8.0,12.0,Intel,DDR4,8.0,,4266.0,512.0,14.0,1920 x 1080,,HD,,Kim loại,56,Windows,Dolby,5.1,Wi-Fi 6,1.27,14.9,207.0,322.0,2020.0,1,1,,1,1,1,0,0,15.0,3690000.0,12,6.0,23990000.0,20300000.0,157.3505121487356
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,16.0,40.0,3200.0,512.0,14.0,1920 x 1080,,HD,Micro SD,Kim loại,60,Windows,Dolby,5.1,Wi-Fi 6,1.5,16.9,216.0,320.0,2021.0,1,1,Có,1,1,0,0,0,11.0,3060000.0,12,10.0,25890000.0,22830000.0,157.3505121487356
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,8.0,40.0,3200.0,512.0,14.0,1920 x 1080,,HD,Micro SD,Kim loại,60,Windows,Dolby,5.1,Wi-Fi 6,1.5,16.9,216.0,320.0,2021.0,1,1,Có,1,1,0,0,0,13.0,3360000.0,12,10.0,24790000.0,21430000.0,157.3505121487356
Lenovo,i7,2.8,4.7,4.0,8.0,12.0,Intel,DDR4,16.0,40.0,3200.0,512.0,14.0,1920 x 1080,,HD,Micro SD,Kim loại,60,Windows,Dolby,5.1,Wi-Fi 6,1.5,16.9,216.0,320.0,2021.0,1,1,Có,1,1,0,0,0,11.0,3400000.0,12,10.0,28790000.0,25390000.0,157.3505121487356
Lenovo,i5,2.4,4.2,,,,Intel,DDR4,8.0,40.0,3200.0,512.0,15.6,1920 x 1080,,HD,Micro SD,Kim loại,45,Windows,Dolby,5.1,Wi-Fi 6,1.7,18.9,235.0,357.0,2020.0,0,1,,1,1,1,0,1,14.0,2870000.0,12,10.5,20490000.0,17620000.0,141.21199808219862
Lenovo,i3,1.2,3.4,,,,Intel,DDR4,4.0,32.0,2666.0,512.0,15.6,1920 x 1080,,HD,SD,Kim loại,,Windows,Dolby,5.0,Wi-Fi 5,1.8,18.9,245.0,364.0,2020.0,0,0,,1,0,1,0,1,,,12,6.0,,10990000.0,141.21199808219862
Lenovo,i5,1.6,3.9,,,,Intel,DDR3L,8.0,,2133.0,512.0,13.3,1920 x 1080,,HD,"MMC
SD
SDHC
SDXC",Kim loại,,Windows,Dolby,,,1.09,11.9,210.0,307.0,2019.0,1,1,,1,0,0,0,0,,,12,3.0,,19650000.0,165.6321180513006
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,LPDDR4X,16.0,,4266.0,512.0,13.3,2560 x 1600,,HD,,Hợp kim,50,Windows,Dolby,5.0,Wi-Fi 6,0.966,15.0,208.85,295.88,2020.0,1,1,,0,0,1,1,1,20.0,5830000.0,24,15.5,28990000.0,23160000.0,226.98300468106115
Lenovo,i7,2.8,4.7,4.0,8.0,12.0,Intel,LPDDR4X,16.0,,4266.0,1024.0,13.3,2560 x 1600,,HD,,Hợp kim,50,Windows,Dolby,5.0,Wi-Fi 6,0.966,15.0,208.85,295.88,2020.0,1,1,,0,0,1,1,1,20.0,,24,15.0,,27510000.0,226.98300468106115
Lenovo,i5,2.4,4.2,4.0,8.0,8.0,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,60.0,HD,,Kim loại,71,Windows,Dolby,5.0,Wi-Fi 6,1.43,17.7,214.6,320.4,2020.0,1,1,Có,1,1,0,0,0,12.0,3300000.0,24,21.0,25990000.0,22690000.0,157.3505121487356
Lenovo,i7,2.8,4.7,4.0,8.0,12.0,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,60.0,HD,,Kim loại,71,Windows,Dolby,5.0,Wi-Fi 6,1.43,17.7,214.6,320.4,2020.0,1,1,Có,1,1,0,0,0,12.0,3550000.0,24,21.5,28990000.0,25440000.0,157.3505121487356
Lenovo,i7,3.0,4.8,4.0,8.0,12.0,Intel,DDR4,16.0,,4266.0,1024.0,14.0,3840 x 2160,,HD,,Kim loại,60,Windows,Dolby,5.1,Wi-Fi 6,1.37,15.7,216.4,319.4,2021.0,1,1,Có,1,1,0,0,0,14.0,7020000.0,24,19.5,49990000.0,42970000.0,314.7010242974712
Lenovo,i7,1.8,4.0,,,,Intel,DDR4,16.0,,2400.0,512.0,13.9,3840 x 2160,,VGA,,Hợp kim,80,Windows,Dolby,4.1,Wi-Fi 5,1.38,14.5,227.0,322.0,2019.0,1,1,Có,1,0,0,0,0,,,12,3.0,,40940000.0,316.96506044349616
Lenovo,i5,1.6,4.2,4.0,8.0,6.0,Intel,DDR4,8.0,,2666.0,512.0,13.0,2160 x 1350,,HD,Micro SD,Kim loại,42,Windows,Dolby,5.0,Wi-Fi 6,1.1683,9.19,207.4,297.4,2020.0,1,0,Có,0,0,0,1,0,23.0,6280000.0,24,11.0,26990000.0,20710000.0,195.93653120425253
Lenovo,i7,1.8,4.9,4.0,8.0,8.0,Intel,DDR4,8.0,,2666.0,512.0,13.0,2160 x 1350,,HD,Micro SD,Kim loại,42,Windows,Dolby,5.0,Wi-Fi 6,1.1683,9.19,207.4,297.4,2020.0,1,0,Có,0,0,0,1,0,19.0,5790000.0,24,15.5,29990000.0,24200000.0,195.93653120425253
Lenovo,i5,1.1,3.7,4.0,8.0,6.0,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,60.0,HD,Micro SD,Kim loại,60.7,Windows,Dolby,5.0,Wi-Fi 6,1.55,15.1,208.18,320.6,2020.0,1,0,,0,0,1,0,0,,,24,18.5,,19130000.0,157.3505121487356
Lenovo,i7,1.3,3.9,4.0,8.0,8.0,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,60.0,HD,Micro SD,Kim loại,60.7,Windows,Dolby,5.0,Wi-Fi 6,1.55,15.1,208.18,320.6,2020.0,1,0,,0,0,1,0,0,17.0,,24,13.5,,20530000.0,157.3505121487356
Lenovo,i5,2.4,4.2,,,,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,,HD,Micro SD,Kim loại,60.7,Windows,Dolby,5.0,Wi-Fi 6,1.36,14.9,208.18,320.6,2020.0,1,1,,1,0,1,1,0,14.0,,24,17.0,,19240000.0,157.3505121487356
Lenovo,i7,2.8,4.7,4.0,8.0,12.0,Intel,DDR4,8.0,,3200.0,512.0,14.0,1920 x 1080,60.0,HD,Micro SD,Kim loại,60.7,Windows,Dolby,5.0,Wi-Fi 6,1.36,14.9,208.18,320.6,2020.0,1,1,,1,0,1,1,0,14.0,,24,18.0,,21990000.0,157.3505121487356
MSI,i5,2.5,4.5,6.0,12.0,12.0,NVIDIA GTX,DDR4,8.0,64.0,3200.0,512.0,15.6,1920 x 1080,144.0,HD,,Nhựa,51,Windows,Nahimic,5.1,Wi-Fi 6,1.86,21.7,254.0,359.0,2021.0,1,0,,0,0,0,0,1,,20990000.0,12,10.5,20990000.0,18320000.0,141.21199808219862
MSI,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA GTX,DDR4,8.0,64.0,,512.0,15.6,1920 x 1080,144.0,HD,,Nhựa,51,Windows,Nahimic,5.1,Wi-Fi 6,1.86,21.7,254.0,359.0,2021.0,1,0,,0,0,0,0,1,,22990000.0,12,11.0,22990000.0,20280000.0,141.21199808219862
MSI,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA RTX,DDR4,16.0,64.0,3200.0,512.0,15.6,1920 x 1080,144.0,HD,,Nhựa,51,Windows,Nahimic,5.1,Wi-Fi 6,1.86,21.7,254.0,359.0,2021.0,1,0,,0,0,0,0,0,,32490000.0,12,8.5,32490000.0,27190000.0,141.21199808219862
MSI,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA GTX,DDR4,8.0,64.0,3200.0,512.0,15.6,1920 x 1080,144.0,HD,SD,Kim loại,41,Windows,Realtek,5.1,Wi-Fi 6,2.3,27.5,248.0,357.0,2020.0,1,0,,0,0,0,0,1,19.0,4970000.0,24,18.5,24990000.0,20020000.0,141.21199808219862
MSI,i7,2.3,4.6,8.0,16.0,24.0,NVIDIA RTX,DDR4,16.0,64.0,3200.0,1024.0,17.3,1920 x 1080,240.0,HD,SD,Kim loại,65,Windows,Nahimic,5.2,Wi-Fi 6,2.9,25.9,284.0,397.0,2021.0,1,0,,0,0,0,0,0,17.0,9110000.0,24,20.0,52990000.0,43880000.0,127.33567457123111
MSI,i7,2.6,5.0,6.0,12.0,12.0,NVIDIA GTX,DDR4,16.0,32.0,2666.0,512.0,15.6,1920 x 1080,144.0,HD,SD,Nhựa,,Windows,Stereo,5.1,Wi-Fi 6,2.3,21.7,254.0,359.0,2020.0,1,0,,0,0,0,0,0,,32990000.0,24,20.0,32990000.0,27320000.0,141.21199808219862
MSI,i7,2.3,4.6,8.0,16.0,24.0,NVIDIA RTX,DDR4,8.0,64.0,3200.0,512.0,15.6,1920 x 1080,144.0,HD,,Nhựa,53,Windows,Nahimic,5.2,Wi-Fi 6,2.1,24.9,259.0,359.0,2021.0,1,0,,0,0,0,0,0,16.0,4890000.0,12,8.5,29990000.0,25100000.0,141.21199808219862
MSI,i3,3.0,4.1,2.0,4.0,6.0,Intel,DDR4,8.0,64.0,3200.0,256.0,14.0,1920 x 1080,60.0,HD,Micro SD,Kim loại,39,Windows,Nahimic,5.1,Wi-Fi 6,1.3,18.1,219.0,319.0,2021.0,1,0,,0,0,0,0,1,12.0,1870000.0,12,10.5,14690000.0,12820000.0,157.3505121487356
Apple,i7,2.6,4.5,,,,,DDR4,,,2666.0,512.0,16.0,3072 x 1920,,HD,,Kim loại,,MacOS,Dolby,5.0,Wi-Fi 5,2.0,16.2,245.9,357.9,2019.0,1,1,,1,0,0,0,0,18.0,10860000.0,12,3.0,59990000.0,49130000.0,226.4155471693585
